sex,age,race,c_charge_degree,c_charge_desc,juv_fel_count,juv_misd_count,juv_other_count,priors_count,is_recid,r_charge_degree,r_charge_desc,is_violent_recid,vr_charge_degree,vr_charge_desc,two_year_recid,dob_year,event_date_day,event_date_month,event_date_year
Male,28,African-American,F,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1987,26,2,2014
Female,55,Caucasian,M,traffic,0,0,0,0,0,NA,NA,0,NA,NA,0,1961,11,8,2013
Male,28,African-American,F,traffic,0,2,0,21,1,F3,robbery,1,M1,violence,0,1987,13,1,2013
Male,42,Native American,M,traffic,0,0,0,0,0,NA,NA,0,NA,NA,0,1974,9,2,2013
Male,37,African-American,M,violence,0,0,0,5,1,M2,traffic,0,NA,NA,1,1978,30,1,2013
Male,51,Caucasian,M,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1964,30,11,2013
Male,20,African-American,F,other,1,0,1,1,1,M1,drugs,0,NA,NA,1,1995,24,9,2013
Male,21,African-American,F,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1994,12,2,2013
Male,21,Caucasian,M,other,0,0,1,1,0,NA,NA,0,NA,NA,0,1994,25,11,2013
Male,23,Caucasian,F,robbery,0,0,0,0,0,NA,NA,0,NA,NA,0,1992,13,1,2014
Female,23,African-American,F,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1992,16,5,2013
Male,25,African-American,F,robbery,0,4,4,14,1,F3,other,0,NA,NA,1,1990,21,9,2013
Male,20,African-American,F,other,0,1,1,4,1,F3,robbery,0,NA,NA,1,1995,6,10,2014
Male,33,African-American,F,other,0,0,0,2,0,NA,NA,0,NA,NA,0,1982,3,1,2013
Male,44,African-American,F,drugs,0,0,0,0,1,F3,drugs,0,NA,NA,1,1971,2,12,2014
Male,29,African-American,F,drugs,0,0,0,7,1,M1,drugs,0,NA,NA,0,1987,15,8,2013
Female,28,Caucasian,M,violence,0,0,0,1,1,F3,drugs,0,NA,NA,1,1987,14,10,2014
Male,57,African-American,F,drugs,0,0,0,28,1,M1,violence,1,F3,violence,1,1959,10,4,2014
Male,39,African-American,F,violence,0,0,0,4,0,NA,NA,0,NA,NA,0,1976,7,10,2013
Male,24,African-American,F,other,0,0,0,3,1,M1,drugs,0,NA,NA,0,1992,1,2,2013
Female,56,Caucasian,F,traffic,0,0,0,3,0,NA,NA,0,NA,NA,0,1960,3,2,2014
Female,23,Caucasian,M,violence,0,0,0,1,0,NA,NA,0,NA,NA,0,1993,26,3,2014
Female,42,African-American,F,other,0,0,0,8,1,F3,drugs,0,NA,NA,1,1974,31,3,2013
Male,24,Hispanic,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1991,29,1,2014
Male,30,African-American,F,robbery,0,0,0,0,0,NA,NA,0,NA,NA,0,1985,28,10,2013
Male,22,Caucasian,F,robbery,0,0,0,1,1,M2,traffic,0,NA,NA,0,1993,24,6,2013
Female,27,Caucasian,F,robbery,0,0,0,2,1,M1,traffic,0,NA,NA,1,1988,24,11,2014
Male,52,Hispanic,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1963,6,3,2014
Male,24,African-American,M,other,2,0,0,7,1,F1,drugs,0,NA,NA,1,1991,24,10,2013
Female,42,Other,F,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1974,19,2,2013
Male,24,African-American,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1991,14,3,2014
Male,79,Caucasian,M,traffic,0,0,0,1,0,NA,NA,0,NA,NA,0,1936,7,7,2013
Male,45,Caucasian,F,violence,0,0,0,7,0,NA,NA,0,NA,NA,0,1970,20,2,2013
Male,24,African-American,F,robbery,0,0,0,0,0,NA,NA,0,NA,NA,0,1992,12,3,2014
Male,28,African-American,M,drugs,0,0,0,2,0,NA,NA,0,NA,NA,0,1987,15,12,2007
Male,22,Caucasian,M,violence,0,0,0,3,1,F3,drugs,0,NA,NA,1,1993,17,1,2014
Male,33,African-American,F,other,0,0,0,1,1,M2,other,0,NA,NA,1,1983,14,9,2013
Male,51,African-American,F,drugs,0,0,0,1,0,NA,NA,0,NA,NA,0,1965,30,4,2013
Male,23,African-American,F,drugs,0,0,0,0,0,NA,NA,0,NA,NA,0,1992,5,4,2013
Male,45,Caucasian,F,drugs,0,0,0,2,0,NA,NA,0,NA,NA,0,1971,24,2,2013
Male,25,Caucasian,M,violence,0,0,0,1,0,NA,NA,0,NA,NA,0,1990,23,4,2013
Male,28,Caucasian,M,violence,0,0,0,2,1,M2,traffic,1,M1,violence,1,1988,3,10,2013
Male,26,Asian,F,other,0,0,0,2,1,M1,other,1,F3,robbery,1,1990,29,1,2013
Male,37,Hispanic,M,violence,0,0,0,3,1,M2,traffic,0,NA,NA,1,1978,13,9,2014
Male,39,African-American,F,drugs,0,0,0,1,1,M2,other,0,NA,NA,1,1977,1,3,2013
Male,32,African-American,F,other,0,0,0,4,1,M1,violence,0,NA,NA,1,1984,22,2,2014
Female,31,African-American,M,other,0,0,0,2,0,NA,NA,0,NA,NA,0,1985,27,2,2014
Male,25,Caucasian,F,violence,0,0,0,5,1,M2,other,0,NA,NA,1,1991,22,3,2014
Male,57,Hispanic,F,traffic,0,0,0,3,0,NA,NA,0,NA,NA,0,1959,21,9,2013
Male,52,Hispanic,M,other,0,0,0,2,0,NA,NA,0,NA,NA,0,1963,4,3,2013
Male,61,African-American,F,robbery,0,0,0,25,0,NA,NA,0,NA,NA,0,1954,25,3,2013
Male,32,Caucasian,F,robbery,0,0,0,1,0,NA,NA,0,NA,NA,0,1983,16,11,2013
Male,29,Other,F,robbery,0,0,0,8,1,M2,traffic,1,F2,robbery,1,1986,28,8,2014
Male,26,African-American,F,violence,0,0,0,2,0,NA,NA,0,NA,NA,0,1990,8,2,2014
Male,22,African-American,F,other,1,1,0,6,1,M1,violence,1,M1,violence,1,1993,22,7,2014
Male,63,African-American,M,drugs,0,0,0,10,1,M2,robbery,0,NA,NA,1,1953,17,12,2010
Male,29,African-American,F,other,1,1,1,4,1,F2,drugs,1,F2,robbery,1,1987,6,2,2013
Male,21,African-American,M,violence,0,1,0,2,1,M1,other,0,NA,NA,1,1994,16,6,2013
Female,25,African-American,F,drugs,0,0,0,5,0,NA,NA,0,NA,NA,0,1990,7,12,2013
Male,28,African-American,F,violence,0,0,0,4,1,M1,violence,1,F3,robbery,1,1988,13,5,2013
Male,52,Other,F,robbery,0,0,0,13,1,M2,robbery,0,NA,NA,1,1963,14,5,2013
Male,31,African-American,F,other,0,0,0,6,1,M2,traffic,0,NA,NA,1,1984,23,8,2013
Male,21,African-American,F,robbery,0,0,1,1,1,M1,violence,0,NA,NA,1,1995,3,12,2014
Male,32,Caucasian,F,drugs,0,0,0,2,1,F7,robbery,1,F7,robbery,1,1983,5,6,2014
Male,39,African-American,M,other,0,4,0,10,0,NA,NA,0,NA,NA,0,1976,1,11,2004
Male,36,Caucasian,F,robbery,0,0,0,6,0,NA,NA,0,NA,NA,0,1979,23,5,2013
Male,35,African-American,F,drugs,0,0,0,22,1,M1,other,1,M1,violence,1,1980,22,1,2013
Female,35,African-American,F,violence,0,0,0,2,0,NA,NA,0,NA,NA,0,1981,15,4,2013
Male,42,African-American,F,drugs,0,0,0,17,1,M2,traffic,0,NA,NA,1,1973,22,10,2014
Male,23,Caucasian,M,robbery,0,0,0,3,1,F3,other,0,NA,NA,1,1992,8,4,2013
Male,40,African-American,F,drugs,0,0,0,0,1,MO3,violence,1,MO3,violence,1,1975,7,1,2013
Female,42,Caucasian,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1973,27,3,2013
Male,23,African-American,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1993,9,5,2013
Male,22,Hispanic,F,robbery,0,0,0,1,1,M1,drugs,0,NA,NA,1,1993,23,8,2014
Male,57,Hispanic,F,traffic,0,0,0,1,0,NA,NA,0,NA,NA,0,1958,25,10,2013
Male,37,Caucasian,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1978,3,2,2014
Male,22,African-American,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1994,16,2,2013
Female,33,African-American,F,drugs,0,0,0,7,1,M2,other,0,NA,NA,1,1983,10,1,2013
Male,56,African-American,M,other,0,0,0,3,0,NA,NA,0,NA,NA,0,1959,16,1,2014
Male,50,Caucasian,F,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1966,16,3,2014
Male,29,African-American,F,drugs,0,0,0,5,1,M2,robbery,0,NA,NA,1,1986,3,10,2013
Male,28,African-American,F,robbery,0,1,0,6,1,F2,violence,1,F2,violence,1,1987,12,11,2013
Female,43,African-American,F,other,0,0,0,3,1,M1,drugs,0,NA,NA,1,1973,10,7,2013
Male,23,Caucasian,M,violence,0,1,0,4,1,M1,violence,1,M1,violence,1,1993,22,9,2013
Male,33,African-American,F,other,0,0,0,12,1,M1,drugs,0,NA,NA,1,1983,6,4,2013
Female,24,African-American,F,other,0,0,0,2,0,NA,NA,0,NA,NA,0,1991,14,4,2013
Male,33,Caucasian,F,violence,0,0,0,1,0,NA,NA,0,NA,NA,0,1982,4,5,2013
Male,37,Other,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1978,27,1,2014
Female,28,African-American,F,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1987,7,3,2013
Female,47,Hispanic,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1968,25,8,2013
Male,27,African-American,M,drugs,0,0,0,13,1,M1,violence,1,M1,violence,1,1989,16,4,2013
Male,28,African-American,M,violence,0,0,0,5,1,M2,traffic,0,NA,NA,1,1988,25,8,2014
Male,39,African-American,F,drugs,0,1,1,8,1,MO3,other,0,NA,NA,1,1976,19,2,2014
Female,49,Caucasian,M,violence,0,0,0,4,0,NA,NA,0,NA,NA,0,1967,29,10,2013
Male,20,African-American,F,drugs,1,0,0,1,1,M1,violence,0,NA,NA,1,1996,22,2,2014
Male,38,Caucasian,F,drugs,0,0,0,2,1,M2,traffic,0,NA,NA,1,1978,12,10,2013
Male,26,African-American,F,other,0,0,0,2,0,NA,NA,0,NA,NA,0,1989,23,6,2010
Male,32,African-American,F,traffic,0,0,0,4,1,M2,traffic,1,M1,violence,1,1983,3,4,2013
Male,48,African-American,F,traffic,0,0,0,4,0,NA,NA,0,NA,NA,0,1967,3,1,2013
Male,76,Asian,F,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1939,1,10,2013
Male,57,Caucasian,F,other,0,0,0,2,0,NA,NA,0,NA,NA,0,1958,10,1,2013
Female,21,African-American,F,other,0,0,0,2,0,NA,NA,0,NA,NA,0,1994,23,8,2013
Male,41,African-American,M,other,2,0,1,14,1,MO3,other,0,NA,NA,1,1974,11,1,2013
Male,33,African-American,F,other,0,0,0,23,1,M1,violence,0,NA,NA,1,1982,2,4,2013
Male,34,African-American,M,violence,0,0,0,4,0,NA,NA,0,NA,NA,0,1981,11,2,2014
Male,27,Caucasian,F,other,0,0,1,1,1,F3,other,0,NA,NA,1,1989,2,12,2014
Female,30,Caucasian,F,traffic,0,0,1,1,0,NA,NA,0,NA,NA,0,1985,31,3,2013
Male,43,African-American,M,other,0,0,0,5,0,NA,NA,0,NA,NA,0,1972,10,2,2011
Male,22,African-American,F,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1994,29,3,2013
Female,35,Hispanic,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1980,14,2,2013
Male,25,African-American,F,other,2,0,0,4,1,M1,drugs,0,NA,NA,1,1990,3,8,2013
Male,25,Hispanic,F,other,0,0,0,2,1,M1,violence,1,F2,violence,1,1990,11,3,2013
Male,24,African-American,M,violence,0,0,0,1,1,M1,violence,1,M1,violence,1,1992,30,1,2014
Male,30,African-American,F,drugs,0,0,0,9,1,F3,other,1,F3,other,1,1985,5,11,2014
Male,26,Caucasian,F,drugs,0,0,0,0,1,M1,other,0,NA,NA,1,1989,2,4,2013
Male,24,African-American,F,other,0,0,0,1,1,M2,robbery,0,NA,NA,1,1992,2,12,2013
Male,44,African-American,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1972,4,3,2013
Male,28,Caucasian,F,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1987,14,5,2013
Male,43,Hispanic,M,other,0,0,0,1,1,M2,traffic,0,NA,NA,1,1972,2,11,2014
Male,48,African-American,F,drugs,0,0,0,7,1,F3,other,0,NA,NA,1,1967,27,4,2014
Male,36,African-American,F,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1979,12,4,2013
Male,30,African-American,F,other,0,0,0,8,1,M2,traffic,0,NA,NA,1,1985,10,1,2013
Male,50,Other,F,other,0,0,0,5,0,NA,NA,0,NA,NA,0,1965,3,5,2013
Male,24,African-American,F,robbery,0,0,0,0,1,F3,robbery,0,NA,NA,1,1991,5,3,2013
Male,31,Caucasian,F,drugs,0,0,0,3,1,F3,drugs,0,NA,NA,1,1984,5,7,2013
Female,24,Caucasian,F,other,0,0,0,2,0,NA,NA,0,NA,NA,0,1991,3,7,2013
Male,23,African-American,F,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1992,8,2,2013
Male,26,Caucasian,F,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1989,23,3,2014
Male,30,African-American,F,other,0,1,0,10,0,NA,NA,0,NA,NA,0,1985,22,4,2013
Male,46,Other,F,robbery,0,0,0,0,0,NA,NA,0,NA,NA,0,1969,5,9,2013
Male,47,African-American,F,other,0,0,0,3,1,F3,robbery,0,NA,NA,1,1968,30,11,2013
Male,39,Caucasian,F,traffic,0,0,0,3,1,M2,traffic,0,NA,NA,1,1976,21,9,2014
Male,26,African-American,F,other,0,0,0,3,1,M1,NA,0,NA,NA,1,1990,1,9,2014
Male,43,African-American,F,traffic,0,0,0,3,1,M2,other,0,NA,NA,1,1972,22,12,2013
Male,27,Caucasian,M,violence,0,0,1,2,1,F2,NA,1,MO3,other,1,1988,7,12,2013
Male,47,African-American,M,other,0,0,0,3,1,M2,traffic,0,NA,NA,1,1968,15,1,2013
Male,51,Hispanic,F,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1964,9,10,2013
Male,37,Caucasian,M,violence,0,0,0,1,1,F3,drugs,0,NA,NA,1,1979,28,10,2013
Male,49,Caucasian,F,robbery,0,0,0,10,1,F3,traffic,0,NA,NA,1,1966,18,3,2013
Male,47,African-American,F,violence,0,0,0,7,1,F1,other,1,F3,violence,1,1968,8,4,2013
Male,28,African-American,M,drugs,0,0,0,0,1,M1,drugs,0,NA,NA,1,1988,20,3,2013
Male,50,Caucasian,M,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1965,1,12,2013
Male,31,Caucasian,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1985,29,12,2013
Male,39,Caucasian,F,violence,0,0,0,0,1,M2,other,0,NA,NA,1,1977,14,10,2013
Male,27,African-American,F,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1988,30,1,2013
Male,32,African-American,F,drugs,1,0,2,4,0,NA,NA,0,NA,NA,0,1983,23,5,2012
Male,29,African-American,F,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1986,8,1,2013
Male,27,African-American,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1988,16,2,2014
Female,21,African-American,F,drugs,0,1,0,2,1,M2,traffic,0,NA,NA,0,1995,12,4,2013
Male,21,Caucasian,F,drugs,0,0,0,0,1,M2,traffic,0,NA,NA,1,1994,13,9,2013
Female,42,African-American,M,other,0,0,0,0,1,M2,traffic,0,NA,NA,1,1973,21,12,2014
Female,40,Hispanic,F,robbery,0,0,0,4,1,M2,robbery,0,NA,NA,1,1975,2,11,2014
Male,22,African-American,M,drugs,0,0,0,0,1,M1,drugs,0,NA,NA,1,1993,5,9,2013
Female,23,Hispanic,M,drugs,0,0,0,0,0,NA,NA,0,NA,NA,0,1993,5,8,2013
Male,33,African-American,F,drugs,0,0,0,7,1,F2,robbery,1,F2,robbery,1,1982,2,1,2013
Female,37,Other,M,violence,0,0,0,0,1,M1,violence,0,NA,NA,1,1978,29,4,2013
Male,35,Caucasian,F,other,0,1,0,16,1,F3,robbery,0,NA,NA,1,1980,25,9,2013
Female,35,Hispanic,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1980,20,1,2014
Male,22,African-American,F,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1993,15,5,2013
Male,48,Caucasian,F,drugs,0,0,0,2,1,M1,violence,1,M1,violence,1,1967,23,7,2013
Male,30,African-American,F,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1986,18,3,2013
Female,28,Caucasian,F,traffic,0,0,0,0,0,NA,NA,0,NA,NA,0,1987,1,12,2013
Male,20,African-American,F,other,2,0,0,2,1,M2,traffic,0,NA,NA,1,1995,15,1,2013
Female,41,African-American,F,other,0,0,0,8,1,M1,robbery,0,NA,NA,1,1975,23,4,2013
Male,20,African-American,M,violence,0,0,0,0,1,M1,violence,1,M1,violence,0,1995,1,10,2013
Female,33,African-American,M,other,0,0,0,3,1,M1,other,0,NA,NA,1,1983,8,2,2013
Male,35,African-American,F,other,0,0,0,9,0,NA,NA,0,NA,NA,0,1980,25,11,2013
Male,23,African-American,M,other,0,0,0,0,1,M2,traffic,0,NA,NA,0,1992,13,2,2013
Female,24,African-American,F,traffic,0,0,0,2,1,M1,drugs,1,F7,robbery,1,1991,9,8,2014
Male,24,African-American,F,robbery,0,1,0,2,1,M1,violence,1,F3,violence,1,1992,25,3,2013
Male,29,Caucasian,F,drugs,0,0,0,1,0,NA,NA,0,NA,NA,0,1986,17,8,2013
Male,61,African-American,M,drugs,0,0,0,14,1,F3,drugs,0,NA,NA,0,1955,22,10,2013
Male,25,African-American,F,other,0,1,1,3,1,F3,other,1,F3,violence,1,1991,14,8,2013
Male,23,African-American,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1992,12,10,2013
Male,44,African-American,F,other,0,0,0,7,0,NA,NA,0,NA,NA,0,1971,5,11,2013
Male,33,Caucasian,F,other,0,0,0,3,1,M1,drugs,0,NA,NA,1,1982,10,6,2014
Female,28,African-American,F,violence,0,0,0,0,1,M1,violence,1,M1,violence,1,1988,17,3,2013
Female,24,Caucasian,M,violence,0,1,0,3,1,M2,robbery,0,NA,NA,1,1991,12,11,2013
Male,27,African-American,F,robbery,0,0,0,9,1,F3,drugs,0,NA,NA,1,1988,12,5,2014
Male,54,Caucasian,M,violence,0,0,0,14,1,M1,violence,1,F3,violence,1,1961,8,4,2014
Male,36,African-American,F,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1979,26,4,2013
Male,42,African-American,M,violence,0,0,0,1,1,M2,traffic,0,NA,NA,1,1974,27,8,2013
Male,40,African-American,F,traffic,0,0,0,5,1,F3,robbery,0,NA,NA,1,1975,1,1,2013
Male,21,African-American,F,robbery,0,0,0,0,1,M1,drugs,0,NA,NA,1,1994,28,3,2013
Female,25,African-American,F,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1990,22,8,2013
Male,23,Caucasian,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1992,16,1,2013
Male,39,African-American,F,other,0,0,0,3,0,NA,NA,0,NA,NA,0,1976,21,3,2013
Female,49,Caucasian,F,violence,0,0,0,3,1,M1,NA,0,NA,NA,0,1966,23,9,2012
Female,51,Caucasian,M,violence,0,0,0,1,0,NA,NA,0,NA,NA,0,1965,18,5,2013
Male,56,Other,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1960,17,12,2013
Male,23,Other,M,traffic,0,0,0,2,0,NA,NA,0,NA,NA,0,1992,3,8,2013
Female,45,Other,F,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1970,28,5,2013
Female,35,African-American,M,violence,0,0,0,0,1,F3,robbery,0,NA,NA,1,1980,6,6,2014
Male,52,African-American,F,drugs,0,0,0,3,1,F3,drugs,0,NA,NA,1,1963,9,12,2013
Female,36,Other,M,violence,0,0,0,1,0,NA,NA,0,NA,NA,0,1979,15,9,2013
Female,61,African-American,F,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1955,9,12,2013
Male,55,African-American,F,other,0,0,0,12,0,NA,NA,0,NA,NA,0,1961,14,2,2013
Male,21,Other,F,robbery,0,0,0,0,1,M2,other,1,F1,robbery,1,1995,21,2,2014
Male,52,Caucasian,F,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1963,28,2,2013
Female,21,Hispanic,M,violence,0,0,0,0,1,M1,drugs,0,NA,NA,1,1995,9,6,2014
Male,25,Caucasian,F,drugs,0,0,0,1,0,NA,NA,0,NA,NA,0,1990,28,9,2013
Male,28,Caucasian,M,violence,0,0,0,1,0,NA,NA,0,NA,NA,0,1987,8,9,2013
Male,24,Caucasian,F,drugs,0,0,0,2,0,NA,NA,0,NA,NA,0,1991,4,9,2013
Male,29,African-American,F,robbery,0,2,1,7,1,F1,other,0,NA,NA,1,1986,21,3,2013
Female,33,African-American,F,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1982,24,9,2013
Male,23,Other,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1992,15,9,2013
Male,21,African-American,F,other,0,0,0,0,1,F3,drugs,0,NA,NA,1,1994,15,11,2013
Male,34,African-American,F,robbery,0,0,0,27,1,F3,robbery,0,NA,NA,1,1981,12,1,2014
Male,55,Caucasian,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1961,25,5,2013
Male,29,African-American,F,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1986,1,3,2014
Male,28,African-American,F,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1987,12,3,2013
Male,30,African-American,M,violence,0,0,0,4,0,NA,NA,0,NA,NA,0,1985,8,3,2014
Female,43,African-American,M,violence,0,0,1,9,0,NA,NA,0,NA,NA,0,1972,1,1,2014
Male,27,African-American,M,robbery,0,0,0,7,1,M1,drugs,0,NA,NA,1,1988,15,1,2013
Male,26,African-American,F,other,0,0,0,8,1,M2,other,0,NA,NA,1,1989,30,8,2013
Male,46,Other,F,robbery,0,0,0,0,1,M1,traffic,0,NA,NA,1,1969,27,9,2013
Male,30,Caucasian,M,traffic,0,0,0,1,0,NA,NA,0,NA,NA,0,1985,27,5,2013
Male,31,Other,M,violence,0,1,0,5,0,NA,NA,0,NA,NA,0,1984,1,5,2013
Female,23,African-American,M,traffic,0,0,0,2,1,M2,traffic,1,M1,violence,1,1992,10,1,2013
Female,25,Caucasian,F,drugs,0,0,0,0,1,F3,drugs,0,NA,NA,1,1990,12,3,2013
Male,30,Caucasian,F,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1985,18,1,2013
Male,44,Caucasian,F,other,0,0,0,5,0,NA,NA,0,NA,NA,0,1972,12,12,2013
Male,42,African-American,F,drugs,0,0,0,2,0,NA,NA,0,NA,NA,0,1973,18,11,2013
Female,34,Caucasian,F,other,0,0,0,0,1,M2,traffic,0,NA,NA,1,1981,24,5,2013
Male,43,African-American,M,violence,0,0,0,2,0,NA,NA,0,NA,NA,0,1973,18,8,2013
Male,59,African-American,F,other,0,0,0,8,1,F3,drugs,0,NA,NA,1,1956,15,6,2013
Male,48,Caucasian,F,robbery,0,0,0,18,1,F3,robbery,0,NA,NA,1,1968,21,5,2013
Male,42,African-American,F,drugs,0,0,0,1,0,NA,NA,0,NA,NA,0,1973,1,3,2013
Male,57,Hispanic,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1959,3,5,2013
Male,43,Other,F,drugs,0,0,0,1,0,NA,NA,0,NA,NA,0,1973,21,2,2014
Female,56,African-American,M,traffic,0,0,0,2,1,M2,traffic,0,NA,NA,1,1959,16,11,2013
Male,32,Hispanic,F,other,1,1,0,20,0,NA,NA,0,NA,NA,0,1984,1,1,2013
Female,33,Other,F,robbery,0,0,0,0,0,NA,NA,0,NA,NA,0,1982,18,11,2013
Female,51,Caucasian,F,drugs,0,0,0,0,0,NA,NA,0,NA,NA,0,1964,30,1,2013
Male,50,African-American,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1966,21,4,2013
Male,52,Caucasian,F,drugs,0,0,0,16,1,M1,other,0,NA,NA,1,1964,11,10,2014
Female,37,Caucasian,M,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1978,7,11,2013
Male,43,Caucasian,F,other,0,0,0,2,0,NA,NA,0,NA,NA,0,1972,4,11,2013
Male,26,African-American,M,drugs,0,0,0,0,1,F3,drugs,0,NA,NA,1,1989,12,9,2013
Male,51,African-American,M,robbery,0,0,0,8,1,F3,robbery,0,NA,NA,1,1965,4,2,2013
Female,47,Caucasian,F,other,0,0,0,28,1,F3,other,0,NA,NA,1,1968,30,4,2014
Male,36,Caucasian,M,robbery,0,0,0,4,1,F3,other,1,F3,violence,1,1979,22,2,2013
Male,36,Caucasian,M,violence,0,0,0,5,1,M1,drugs,0,NA,NA,1,1980,15,10,2014
Male,25,Caucasian,M,violence,0,0,0,1,1,M1,violence,1,M2,violence,1,1990,22,9,2014
Male,69,Caucasian,M,other,0,0,0,0,1,M1,other,0,NA,NA,1,1946,26,9,2013
Male,28,African-American,F,other,0,0,0,5,1,M2,traffic,0,NA,NA,1,1987,11,5,2014
Male,22,African-American,F,drugs,0,0,1,13,1,M2,traffic,0,NA,NA,1,1994,8,10,2013
Female,22,Caucasian,M,robbery,0,0,0,2,1,M1,drugs,0,NA,NA,1,1993,19,11,2014
Female,25,African-American,M,violence,0,0,0,1,1,M1,violence,1,M1,violence,1,1990,28,7,2014
Male,23,African-American,F,violence,0,0,0,1,1,F3,other,0,NA,NA,1,1992,18,4,2014
Male,23,Hispanic,M,violence,0,0,0,3,1,F3,violence,1,M1,violence,1,1992,22,11,2012
Male,36,African-American,M,violence,0,2,1,25,1,F2,drugs,0,NA,NA,1,1979,1,5,2013
Male,48,African-American,F,other,0,0,0,3,1,M2,traffic,0,NA,NA,1,1968,12,10,2013
Male,41,African-American,F,traffic,0,0,0,2,0,NA,NA,0,NA,NA,0,1974,5,5,2013
Male,21,African-American,M,violence,0,0,0,0,1,F3,robbery,0,NA,NA,1,1994,25,2,2014
Male,36,Hispanic,M,robbery,0,0,0,1,1,F3,robbery,0,NA,NA,1,1979,1,9,2014
Male,28,African-American,F,other,0,0,0,5,1,M2,traffic,0,NA,NA,1,1988,16,2,2013
Female,46,Other,F,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1969,9,9,2013
Male,47,African-American,F,drugs,0,0,0,15,0,NA,NA,0,NA,NA,0,1968,3,5,2013
Male,25,Caucasian,F,other,4,0,1,13,1,M2,traffic,0,NA,NA,1,1990,27,1,2014
Male,57,Caucasian,F,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1958,16,7,2013
Male,22,African-American,F,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1993,13,4,2013
Female,31,African-American,F,traffic,0,0,0,7,1,M2,traffic,0,NA,NA,1,1984,4,1,2014
Male,30,African-American,F,other,0,0,0,6,1,F2,violence,1,F2,violence,1,1986,23,1,2013
Male,41,African-American,F,robbery,0,0,0,0,0,NA,NA,0,NA,NA,0,1974,17,1,2014
Male,42,African-American,M,violence,0,0,0,0,1,M1,NA,0,NA,NA,1,1973,14,6,2014
Female,48,African-American,F,drugs,0,0,0,1,0,NA,NA,0,NA,NA,0,1968,7,11,1987
Male,23,African-American,M,violence,0,0,0,1,1,M2,traffic,0,NA,NA,1,1992,10,1,2014
Female,60,Caucasian,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1955,13,10,2013
Male,39,Hispanic,F,other,0,0,0,2,1,M1,violence,1,M1,violence,1,1976,6,5,2013
Female,25,African-American,F,other,0,0,0,2,0,NA,NA,0,NA,NA,0,1990,23,9,2013
Male,39,African-American,M,violence,0,0,0,0,1,F3,violence,1,F3,violence,0,1977,11,5,2013
